pair_id,drug_a,drug_b,faers_coreports,faers_expected,obs_exp_ratio,min_detectable_ror,evidence_tier,n_anchor_drugs,both_pk_inert,excluded_clinical,name_defect_v1,faers_reports_a,faers_reports_b,rxcui_a,atc_a,drugbank_a,chembl_a,rxcui_b,atc_b,drugbank_b,chembl_b,n_ae_terms_tested,median_upper95_ror,p95_upper95_ror,max_upper95_ror,frac_terms_equiv_ror1.5,frac_terms_equiv_ror2.0,frac_terms_equiv_ror3.0,gold_d3r_testable,gold_d3r_flagged,label_screen,label_evidence,d3_mechanism_hypotheses,d3_hypothesis_types,knowledge_state,recommended_use,paper5_role,clinical_anchor_status,clinical_anchor_type,clinical_anchor_source,clinical_anchor_locator,clinical_anchor_summary,clinical_anchor_concordance
ADDI2-0117,levetiracetam,clopidogrel,2466.0,1417.6505391056678,1.7394978042724754,2.0,T1_wellpowered,1,False,False,False,133748,215471,114477.0,N03AX,DB01202,CHEMBL1286,32968.0,B01AC,DB00758,CHEMBL1771,404.0,1.762334053907426,4.0518067027201,8.915663617916215,0.3762376237623762,0.5891089108910891,0.8514851485148515,True,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,confirmatory,NOT_ANCHORED,,,,,
ADDI2-0118,metronidazole,heparin,2371.0,247.83997225580248,9.566656977966511,2.05,T1_wellpowered,1,False,False,False,68392,73667,6922.0,A01AB;A02BD;D06BX;G01AF;J01RA;J01XD;P01AB,DB00916,CHEMBL137,5224.0,B01AB;C05BA;S01XA,,CHEMBL4650299,387.0,2.2647137522884173,11.7490523461204,63.95014001628205,0.2816537467700258,0.4470284237726098,0.648578811369509,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0119,aspirin,sevelamer,2359.0,495.83212541951417,4.757658649092361,2.05,T1_wellpowered,1,False,False,False,643609,15661,1191.0,A01AD;B01AC;N02AJ;N02BA,DB00945,CHEMBL25,214824.0,V03AE,,CHEMBL5314349,383.0,1.7694464355893371,5.69642066463933,11.14824105105303,0.4177545691906005,0.5535248041775457,0.741514360313316,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0120,lorazepam,ustekinumab,2341.0,916.0950555560338,2.555411674587748,2.05,T1_wellpowered,1,False,False,False,185111,100604,6470.0,N05BA,DB00186,CHEMBL580,847083.0,L04AC,,CHEMBL1201835,263.0,14.561397526103132,47.48235996597011,90.53192603990358,0.1444866920152091,0.1596958174904943,0.1901140684410646,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0121,ustekinumab,lansoprazole,2316.0,887.1143215891916,2.6107119946514654,2.05,T1_wellpowered,1,False,False,False,100604,179255,847083.0,L04AC,,CHEMBL1201835,17128.0,A02BC,DB00448,CHEMBL480,282.0,12.757870089769405,48.20123352903221,94.57942652912098,0.1560283687943262,0.1843971631205673,0.226950354609929,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0122,hydrochlorothiazide,levetiracetam,2245.0,1673.1777870313094,1.34175819055264,2.05,T1_wellpowered,1,False,False,False,254309,133748,5487.0,C03AA;C09DX;C09XA,DB00999,CHEMBL435,114477.0,N03AX,DB01202,CHEMBL1286,414.0,1.702550234030198,3.8179950765561306,7.646948097659303,0.4251207729468599,0.6400966183574879,0.857487922705314,True,False,no_label_signal,,1,transporter_inhibitor,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,confirmatory,NOT_ANCHORED,,,,,
ADDI2-0123,dextromethorphan,hydrochlorothiazide,2239.0,816.0225726594215,2.743796648545013,2.05,T1_wellpowered,1,False,False,True,65230,254309,3289.0,N06AX;R05DA,DB00514,CHEMBL52440,5487.0,C03AA;C09DX;C09XA,DB00999,CHEMBL435,410.0,2.2458606940607706,5.243973409191012,10.50736291301362,0.1853658536585365,0.3926829268292683,0.6926829268292682,True,False,no_label_signal,,2,transporter_inhibitor;pharmacogenetic,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,confirmatory,NOT_ANCHORED,,,,,
ADDI2-0124,atenolol,prednisolone,2230.0,1336.644857103855,1.66835639859626,2.05,T1_wellpowered,1,False,False,False,138293,196482,1202.0,C07AB;C07FB,DB00335,CHEMBL24,8638.0,A01AC;A07EA;C05AA;D07AA;D07XA;H02AB;R01AD;S01BA;S01CB;S02BA;S03BA,DB00860,CHEMBL131,398.0,1.5264285919483775,3.6696317135291054,7.801260175306629,0.4899497487437186,0.6834170854271356,0.914572864321608,True,False,no_label_signal,,2,transporter_inhibitor;biological_process,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,confirmatory,NOT_ANCHORED,,,,,
ADDI2-0125,famotidine,dextromethorphan,2166.0,378.4279050548304,5.72367938798321,2.1,T1_wellpowered,1,False,False,True,117935,65230,4278.0,A02BA,DB00927,CHEMBL902,3289.0,N06AX;R05DA,DB00514,CHEMBL52440,412.0,2.24474455746581,4.793811837483911,7.198539782182111,0.174757281553398,0.4174757281553398,0.7087378640776699,True,False,no_label_signal,,4,pk_inhibitor;transporter_inhibitor;metab_transporter;biological_process,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,confirmatory,NOT_ANCHORED,,,,,
ADDI2-0126,furosemide,sevelamer,2152.0,312.36678931012136,6.889336746562611,2.1,T1_wellpowered,1,False,False,False,405464,15661,4603.0,C03CA;C03CB,DB00695,CHEMBL35,214824.0,V03AE,,CHEMBL5314349,367.0,1.7222680293145816,6.194027650956059,13.321640569652237,0.4005449591280653,0.5749318801089919,0.7874659400544959,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0127,heparin,acyclovir,2144.0,451.4549032580985,4.749090074173515,2.1,T1_wellpowered,1,False,False,False,73667,124580,5224.0,B01AB;C05BA;S01XA,,CHEMBL4650299,281.0,D06BB;J05AB;S01AD,DB00787,CHEMBL184,412.0,2.1744073247182096,5.212066543417577,8.861909601336698,0.2694174757281553,0.4587378640776699,0.6990291262135923,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0128,metformin,heparin,2132.0,1649.13308945659,1.2928004499033614,2.1,T1_wellpowered,1,False,False,False,455082,73667,6809.0,A10BA;A10BD,DB00331,CHEMBL1431,5224.0,B01AB;C05BA;S01XA,,CHEMBL4650299,393.0,2.1956548169872367,5.349824879853984,8.667496487153466,0.2519083969465648,0.4249363867684478,0.7506361323155216,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0129,levetiracetam,bisoprolol,2128.0,952.0130212767004,2.2352635441332915,2.1,T1_wellpowered,1,False,False,False,133748,144698,114477.0,N03AX,DB01202,CHEMBL1286,19484.0,C07AB,DB00612,CHEMBL645,316.0,1.627316509392966,4.786341082588773,11.786286718836372,0.439873417721519,0.629746835443038,0.8227848101265823,True,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,confirmatory,NOT_ANCHORED,,,,,
ADDI2-0130,conjugated estrogens,pregabalin,2122.0,920.6048886358242,2.305006226009112,2.1,T1_wellpowered,1,False,False,True,69479,269356,4099.0,G03CA;G03CC,,CHEMBL1201649,187832.0,N02BF,DB00230,CHEMBL1059,412.0,2.02521767043258,5.191827447254885,16.299293056010637,0.2766990291262136,0.4927184466019417,0.7621359223300971,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0131,hydrochlorothiazide,heparin,2119.0,921.56883121419,2.299339917136916,2.1,T1_wellpowered,1,False,False,False,254309,73667,5487.0,C03AA;C09DX;C09XA,DB00999,CHEMBL435,5224.0,B01AB;C05BA;S01XA,,CHEMBL4650299,372.0,2.3973017095771967,6.35253987605424,13.207657022142788,0.2016129032258064,0.3817204301075269,0.6478494623655914,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0132,allopurinol,levetiracetam,2113.0,1040.9718739262344,2.029833901304553,2.1,T1_wellpowered,1,False,False,False,158219,133748,519.0,M04AA,DB00437,CHEMBL1467,114477.0,N03AX,DB01202,CHEMBL1286,351.0,1.8575985260188883,5.506242851415616,21.929398492893377,0.3703703703703703,0.5498575498575499,0.7407407407407407,True,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,confirmatory,NOT_ANCHORED,,,,,
ADDI2-0133,amoxicillin,levetiracetam,2110.0,880.772250883301,2.395624973293541,2.1,T1_wellpowered,1,False,False,False,133870,133748,723.0,A02BD;J01CA,DB01060,CHEMBL1082,114477.0,N03AX,DB01202,CHEMBL1286,387.0,1.8312231025924128,4.763298459485314,10.164632318635215,0.3695090439276486,0.5529715762273901,0.8165374677002584,True,False,no_label_signal,,1,transporter_inhibitor,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,development,NOT_ANCHORED,,,,,
ADDI2-0134,ciprofloxacin,heparin,2105.0,384.2729924256865,5.477876513549362,2.1,T1_wellpowered,1,False,False,False,106041,73667,2551.0,J01MA;S01AE;S02AA;S03AA,DB00537,CHEMBL8,5224.0,B01AB;C05BA;S01XA,,CHEMBL4650299,403.0,2.344981500503532,5.119516511032842,9.481407165268788,0.2332506203473945,0.4044665012406948,0.6898263027295285,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0135,conjugated estrogens,oxycodone,2079.0,1490.687063210284,1.3946589135366538,2.1,T1_wellpowered,1,False,False,True,69479,436154,4099.0,G03CA;G03CC,,CHEMBL1201649,7804.0,N02AA;N02AJ,DB00497,CHEMBL656,417.0,3.327213880383459,7.220811313626768,14.276465445944782,0.1103117505995203,0.1798561151079136,0.4268585131894484,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0136,amoxicillin,heparin,2071.0,485.12014688683297,4.269045541172123,2.1,T1_wellpowered,1,False,False,False,133870,73667,723.0,A02BD;J01CA,DB01060,CHEMBL1082,5224.0,B01AB;C05BA;S01XA,,CHEMBL4650299,399.0,2.495304043479346,5.993998384134298,13.47036069140224,0.1904761904761904,0.3558897243107769,0.6441102756892231,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0137,levetiracetam,rosuvastatin,2043.0,1506.72781933805,1.3559184172344745,2.15,T1_wellpowered,1,False,False,False,133748,229010,114477.0,N03AX,DB01202,CHEMBL1286,301542.0,C10AA;C10BA,DB01098,CHEMBL1496,376.0,1.7348003475506282,4.269267962107426,9.395020204649832,0.4148936170212766,0.574468085106383,0.824468085106383,True,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,confirmatory,NOT_ANCHORED,,,,,
ADDI2-0138,metformin,ustekinumab,2028.0,2252.153411048241,0.9004715176379076,2.15,T1_wellpowered,1,False,False,False,455082,100604,6809.0,A10BA;A10BD,DB00331,CHEMBL1431,847083.0,L04AC,,CHEMBL1201835,380.0,2.6452389402351435,16.65353437424179,105.70401371865093,0.2184210526315789,0.3578947368421052,0.5736842105263158,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0139,hydrocodone,isosorbide,2020.0,476.5412585978112,4.238877460356122,2.15,T1_wellpowered,1,False,False,True,224891,43076,5489.0,N02AJ;R05DA,DB00956,CHEMBL1457,6057.0,C01DA,DB01020,CHEMBL1311,420.0,2.2063939285545957,6.372136933634944,13.190895841193324,0.2309523809523809,0.4333333333333333,0.680952380952381,True,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,confirmatory,NOT_ANCHORED,,,,,
ADDI2-0140,heparin,tramadol,2018.0,784.0740331774361,2.5737365537054155,2.15,T1_wellpowered,1,False,False,False,73667,216367,5224.0,B01AB;C05BA;S01XA,,CHEMBL4650299,10689.0,N02AJ;N02AX,DB00193,CHEMBL1237044,386.0,2.0728197025237955,5.220601951109972,14.023122850912973,0.2901554404145077,0.4766839378238341,0.7227979274611399,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0141,levetiracetam,prednisolone,2013.0,1292.7160185108892,1.5571865523247892,2.15,T1_wellpowered,1,False,False,False,133748,196482,114477.0,N03AX,DB01202,CHEMBL1286,8638.0,A01AC;A07EA;C05AA;D07AA;D07XA;H02AB;R01AD;S01BA;S01CB;S02BA;S03BA,DB00860,CHEMBL131,338.0,1.602273712044762,4.684772912146512,9.388910437822584,0.4497041420118343,0.6331360946745562,0.8047337278106509,True,False,no_label_signal,,1,transporter_inhibitor,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,development,NOT_ANCHORED,,,,,
ADDI2-0142,metoprolol,sevelamer,2002.0,281.50560012199577,7.111759052510485,2.15,T1_wellpowered,1,False,False,False,365405,15661,6918.0,C07AB;C07FB,DB00264,CHEMBL13,214824.0,V03AE,,CHEMBL5314349,341.0,1.904744896023864,6.268977588740113,13.38253991015603,0.3665689149560117,0.5278592375366569,0.750733137829912,False,False,label_explicit_NONinteraction,named with an explicit no-interaction statement,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,HUMAN_NONINTERACTION_ANCHOR,human_crossover_pk,Burke et al. 2001; sevelamer-metoprolol,https://doi.org/10.1177/00912700122009881,Human crossover PK study; exposure ratios approximately bioequivalent,CONCORDANT
ADDI2-0143,montelukast,levetiracetam,1999.0,1146.1684640462993,1.7440717160747592,2.15,T1_wellpowered,1,False,False,False,174208,133748,88249.0,R03DC,DB00471,CHEMBL787,114477.0,N03AX,DB01202,CHEMBL1286,377.0,1.6392447680966438,4.611761107515762,8.94764882199988,0.4456233421750663,0.623342175066313,0.8275862068965517,True,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,confirmatory,NOT_ANCHORED,,,,,
ADDI2-0144,amoxicillin,dextromethorphan,1997.0,429.5598732326295,4.648944476521248,2.15,T1_wellpowered,1,False,False,True,133870,65230,723.0,A02BD;J01CA,DB01060,CHEMBL1082,3289.0,N06AX;R05DA,DB00514,CHEMBL52440,393.0,2.576702458937585,5.82412480379493,8.844512446071729,0.1399491094147582,0.3129770992366412,0.5954198473282443,True,False,no_label_signal,,3,pk_inhibitor;transporter_inhibitor;metab_transporter,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,confirmatory,NOT_ANCHORED,,,,,
ADDI2-0145,hydrocodone,insulin lispro,1990.0,1535.2403464089343,1.2962139802114956,2.15,T1_wellpowered,1,False,False,True,224891,138775,5489.0,N02AJ;R05DA,DB00956,CHEMBL1457,86009.0,A10AB;A10AC;A10AD,,CHEMBL1201538,410.0,3.04175070952103,7.02403869514208,18.342442714449675,0.1902439024390244,0.2707317073170732,0.4902439024390244,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0146,ustekinumab,diphenhydramine,1986.0,1007.2487678059086,1.971707549790412,2.15,T1_wellpowered,1,False,False,False,100604,203530,847083.0,L04AC,,CHEMBL1201835,3498.0,D04AA;M01AE;R06AA,DB01075,CHEMBL657,321.0,8.789435727917216,34.58252830915509,104.32095792929957,0.1401869158878504,0.1651090342679127,0.2149532710280373,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0147,pantoprazole,sevelamer,1954.0,261.0655224480811,7.484711047544005,2.15,T1_wellpowered,1,False,False,False,338873,15661,40790.0,A02BC,DB00213,CHEMBL1502,214824.0,V03AE,,CHEMBL5314349,313.0,1.6008125248676262,6.120712885500047,15.112393081379835,0.476038338658147,0.6134185303514377,0.7795527156549521,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0148,acetaminophen,sevelamer,1952.0,606.1878983155484,3.2201236702747487,2.15,T1_wellpowered,1,False,False,False,786855,15661,161.0,N02AJ;N02BE,DB00316,CHEMBL112,214824.0,V03AE,,CHEMBL5314349,324.0,1.9410687350982243,6.934942597372951,16.622088794695703,0.3919753086419753,0.5185185185185185,0.7160493827160493,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0149,atenolol,conjugated estrogens,1940.0,472.6577906715055,4.10444943104363,2.15,T1_wellpowered,2,False,False,True,138293,69479,1202.0,C07AB;C07FB,DB00335,CHEMBL24,4099.0,G03CA;G03CC,,CHEMBL1201649,420.0,2.4378307245696336,5.3593880748857465,21.60462072064141,0.1738095238095238,0.3666666666666666,0.6857142857142857,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0150,atorvastatin,sevelamer,1940.0,392.0408746800993,4.948463604931544,2.15,T1_wellpowered,1,False,False,False,508884,15661,83367.0,C10AA;C10BA;C10BX,DB01076,CHEMBL1487,214824.0,V03AE,,CHEMBL5314349,293.0,1.877913829616124,4.894337207899378,6.737348824243488,0.3583617747440273,0.5392491467576792,0.757679180887372,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0151,acetaminophen,liraglutide,1930.0,2042.831154421793,0.9447672637175298,2.15,T1_wellpowered,1,False,False,False,786855,52777,161.0,N02AJ;N02BE,DB00316,CHEMBL112,475968.0,A10AE;A10BJ,,CHEMBL4084119,351.0,1.8367952632967848,5.904716014425573,11.432851735752688,0.3732193732193732,0.5356125356125356,0.7492877492877493,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,HUMAN_NONINTERACTION_ANCHOR,regulatory_clinical_pharmacology,DailyMed liraglutide prescribing information; in-vivo oral-drug interaction studies,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=22c86976-9657-4dd0-8fff-0c3f3f08357c,Human clinical-pharmacology study; tested oral-drug absorption not affected to a clinically relevant degree,CONCORDANT
ADDI2-0152,metoprolol,liraglutide,1927.0,948.663626692968,2.0312784698170656,2.15,T1_wellpowered,1,False,False,False,365405,52777,6918.0,C07AB;C07FB,DB00264,CHEMBL13,475968.0,A10AE;A10BJ,,CHEMBL4084119,313.0,1.7059847171188514,4.391712902569741,6.605231733381607,0.4057507987220447,0.6230031948881789,0.8210862619808307,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0153,omeprazole,sevelamer,1856.0,354.1868246052662,5.240172335796152,2.2,T1_wellpowered,1,False,False,False,459748,15661,7646.0,A02BC;A02BD,DB00338,CHEMBL1503,214824.0,V03AE,,CHEMBL5314349,255.0,1.693221572376877,5.804503095632145,33.571780086708934,0.4235294117647059,0.611764705882353,0.8,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0154,furosemide,dalteparin,1833.0,282.2490540532231,6.494264457851309,2.2,T1_wellpowered,1,False,False,False,405464,14151,4603.0,C03CA;C03CB,DB00695,CHEMBL35,67109.0,B01AB,,CHEMBL1201460,344.0,1.7706509221894633,4.9320226629094295,15.303968110209157,0.4127906976744186,0.5930232558139535,0.8168604651162791,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0155,atenolol,hydralazine,1831.0,251.56396092692185,7.278467047717925,2.2,T1_wellpowered,1,False,False,False,138293,36979,1202.0,C07AB;C07FB,DB00335,CHEMBL24,5470.0,C02DB,DB01275,CHEMBL276832,362.0,1.9168709769103605,5.2057704653264985,28.0115694443079,0.3149171270718232,0.5386740331491713,0.8066298342541437,True,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,development,NOT_ANCHORED,,,,,
ADDI2-0156,alprazolam,heparin,1820.0,757.8919680302234,2.4013976618992503,2.2,T1_wellpowered,1,False,False,False,209142,73667,596.0,N05BA,DB00404,CHEMBL661,5224.0,B01AB;C05BA;S01XA,,CHEMBL4650299,397.0,2.8700068051807617,6.3610471370954125,13.347106688557712,0.1360201511335012,0.2821158690176322,0.5289672544080605,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0157,atenolol,pioglitazone,1819.0,334.239447477258,5.442206219909954,2.2,T1_wellpowered,1,False,False,False,138293,49132,1202.0,C07AB;C07FB,DB00335,CHEMBL24,33738.0,A10BD;A10BG,DB01132,CHEMBL595,386.0,2.106724824428318,5.27631628461688,8.410149271380769,0.3031088082901554,0.466321243523316,0.7409326424870466,True,False,no_label_signal,,3,transporter_inhibitor;biological_process;pharmacogenetic,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,development,NOT_ANCHORED,,,,,
ADDI2-0158,atenolol,perindopril,1785.0,283.08173671789586,6.305599296851975,2.2,T1_wellpowered,1,False,False,False,138293,41612,1202.0,C07AB;C07FB,DB00335,CHEMBL24,54552.0,C09AA;C09BB,DB00790,CHEMBL1581,292.0,1.849432604545998,7.2351064910934,24.366478782572564,0.3664383561643836,0.5616438356164384,0.7431506849315068,True,False,no_label_signal,,1,transporter_inhibitor,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,confirmatory,NOT_ANCHORED,,,,,
ADDI2-0159,atenolol,fenofibrate,1774.0,245.21686729148504,7.234412622567587,2.25,T1_wellpowered,1,False,False,False,138293,36046,1202.0,C07AB;C07FB,DB00335,CHEMBL24,8703.0,C10AB;C10BA,DB01039,CHEMBL672,322.0,1.8319664115501533,5.381167004909178,12.626116261556534,0.3540372670807453,0.5527950310559007,0.7888198757763976,True,False,no_label_signal,,1,biological_process,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,confirmatory,NOT_ANCHORED,,,,,
ADDI2-0160,pantoprazole,liraglutide,1769.0,879.7813088718713,2.010726963804629,2.25,T1_wellpowered,1,False,False,False,338873,52777,40790.0,A02BC,DB00213,CHEMBL1502,475968.0,A10AE;A10BJ,,CHEMBL4084119,268.0,1.4292586294908132,8.51429078451725,77.04693238156005,0.5223880597014925,0.6716417910447762,0.7985074626865671,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0161,carvedilol,sevelamer,1761.0,106.77498437544196,16.49262709145408,2.25,T1_wellpowered,1,False,False,False,138598,15661,20352.0,C07AG,DB01136,CHEMBL723,214824.0,V03AE,,CHEMBL5314349,266.0,1.6892688280677193,4.9092153263603375,8.92579395709008,0.4210526315789473,0.5827067669172933,0.7744360902255639,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0162,atenolol,finasteride,1759.0,410.2208931516351,4.287933719040972,2.25,T1_wellpowered,1,False,False,False,138293,60301,1202.0,C07AB;C07FB,DB00335,CHEMBL24,25025.0,D11AX;G04CB,DB01216,CHEMBL710,344.0,1.749872217497185,3.70656038245604,7.071475992450502,0.3866279069767442,0.5872093023255814,0.8691860465116279,True,False,no_label_signal,,1,pharmacogenetic,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,confirmatory,NOT_ANCHORED,,,,,
ADDI2-0163,azithromycin,atenolol,1741.0,648.7233109059538,2.683732757450418,2.25,T1_wellpowered,1,False,False,False,95360,138293,18631.0,J01FA;S01AA,DB00207,CHEMBL529,1202.0,C07AB;C07FB,DB00335,CHEMBL24,396.0,2.1736931949028566,6.407738105874465,12.349823700782606,0.2449494949494949,0.4393939393939394,0.6843434343434344,True,False,no_label_signal,,1,transporter_inhibitor,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,confirmatory,NOT_ANCHORED,,,,,
ADDI2-0164,hydrocodone,fenofibrate,1736.0,398.7697605956148,4.353389277579766,2.25,T1_wellpowered,1,False,False,False,224891,36046,5489.0,N02AJ;R05DA,DB00956,CHEMBL1457,8703.0,C10AB;C10BA,DB01039,CHEMBL672,366.0,2.2113382319259185,6.332156990812746,10.888024521854293,0.2404371584699453,0.4316939890710382,0.6584699453551912,True,False,no_label_signal,,1,pk_inhibitor,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,confirmatory,NOT_ANCHORED,,,,,
ADDI2-0165,hydrocodone,sitagliptin,1725.0,1075.7026144724853,1.6036030560787695,2.25,T1_wellpowered,1,False,False,False,224891,97236,5489.0,N02AJ;R05DA,DB00956,CHEMBL1457,593411.0,A10BD;A10BH,DB01261,CHEMBL1422,334.0,2.1283370405808286,6.368271162958699,13.095064025089895,0.2634730538922156,0.467065868263473,0.6856287425149701,True,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,confirmatory,NOT_ANCHORED,,,,,
ADDI2-0166,ramipril,levetiracetam,1708.0,851.0666655188571,2.0068933130622724,2.25,T1_wellpowered,1,False,False,False,129355,133748,35296.0,C09AA;C09BB,DB00178,CHEMBL1168,114477.0,N03AX,DB01202,CHEMBL1286,273.0,1.5640645965834798,5.738216892625224,9.779891782992172,0.4688644688644688,0.6227106227106227,0.7582417582417582,True,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,confirmatory,NOT_ANCHORED,,,,,
ADDI2-0167,hydrocodone,conjugated estrogens,1702.0,768.6324195867147,2.2143224207419547,2.25,T1_wellpowered,2,False,False,True,224891,69479,5489.0,N02AJ;R05DA,DB00956,CHEMBL1457,4099.0,G03CA;G03CC,,CHEMBL1201649,402.0,4.041425795413847,7.828657321177448,13.726203368701077,0.0696517412935323,0.1044776119402985,0.3383084577114428,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
